timestamp,temperature,air_pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_degrees,owm_weather_id,owm_weather_main,owm_weather_description,owm_weather_icon
1746279758,23.21,1012,73,18.1,0,10000,5.14,210,800,Clear,clear sky,01d
1746283358,23.95,1012,69,17.92,0,10000,2.57,230,800,Clear,clear sky,01d
1746286958,25.51,1013,64,18.2,40,10000,3.6,240,802,Clouds,scattered clouds,03d
1746290558,26.74,1012,61,18.6,40,10000,4.12,190,802,Clouds,scattered clouds,03d
1746294158,28.24,1012,55,18.34,40,10000,4.63,170,802,Clouds,scattered clouds,03d
1746297758,28.25,1011,53,17.76,40,10000,5.14,210,802,Clouds,scattered clouds,03d
1746301358,28.76,1010,52,17.93,75,10000,4.12,170,803,Clouds,broken clouds,04d
1746304958,28.68,1010,53,18.16,75,10000,5.66,200,803,Clouds,broken clouds,04d
1746308558,28.14,1009,54,17.96,40,10000,4.12,170,802,Clouds,scattered clouds,03d
1746312158,23.22,1011,61,15.29,100,10000,2.57,30,804,Clouds,overcast clouds,04d
1746315758,21.33,1010,89,19.44,100,8047,0.0,0,804,Clouds,overcast clouds,04d
1746319358,20.41,1010,91,18.89,100,8047,1.54,150,804,Clouds,overcast clouds,04n
1746322958,20.35,1011,88,18.3,100,10000,5.14,320,804,Clouds,overcast clouds,04n
1746326558,19.36,1012,88,17.32,75,10000,2.06,40,803,Clouds,broken clouds,04n
1746330158,19.41,1011,88,17.37,75,10000,3.09,100,803,Clouds,broken clouds,04n
1746333758,18.51,1011,93,17.36,75,10000,2.06,30,502,Rain,heavy intensity rain,10n
1746337358,18.17,1010,94,17.19,100,10000,2.06,20,804,Clouds,overcast clouds,04n
