api_call_timestamp, requested_data_timestamp, time_to_respond, status_code, status_message
2025-05-03 00:23:25, 1745266986, 0.2804, 200, OK
2025-05-03 00:23:26, 1745270586, 0.2121, 200, OK
2025-05-03 00:23:26, 1745274186, 0.2236, 200, OK
2025-05-03 00:23:26, 1745277786, 0.2096, 200, OK
2025-05-03 00:23:26, 1745281386, 0.2154, 200, OK
2025-05-03 00:23:26, 1745284986, 0.2408, 200, OK
2025-05-03 00:23:27, 1745288586, 0.2205, 200, OK
2025-05-03 00:23:27, 1745292186, 0.215, 200, OK
2025-05-03 00:23:27, 1745295786, 0.2383, 200, OK
2025-05-03 00:23:27, 1745299386, 0.22, 200, OK
2025-05-03 00:23:28, 1745302986, 0.2325, 200, OK
2025-05-03 00:23:28, 1745306586, 0.2107, 200, OK
2025-05-03 00:23:28, 1745310186, 0.2091, 200, OK
2025-05-03 00:23:28, 1745313786, 0.2094, 200, OK
2025-05-03 00:23:28, 1745317386, 0.2434, 200, OK
2025-05-03 00:23:29, 1745320986, 0.2335, 200, OK
2025-05-03 00:23:29, 1745324586, 0.2318, 200, OK
2025-05-03 00:23:29, 1745328186, 0.2081, 200, OK
2025-05-03 00:23:29, 1745331786, 0.385, 200, OK
2025-05-03 00:23:30, 1745335386, 0.2097, 200, OK
2025-05-03 00:23:30, 1745338986, 0.2211, 200, OK
2025-05-03 00:23:30, 1745342586, 0.2291, 200, OK
2025-05-03 00:23:30, 1745346186, 0.2483, 200, OK
2025-05-03 00:23:31, 1745349786, 0.2174, 200, OK
2025-05-03 00:23:31, 1745353386, 0.2052, 200, OK
2025-05-03 00:23:31, 1745356986, 0.2171, 200, OK
2025-05-03 00:23:31, 1745360586, 0.1986, 200, OK
2025-05-03 00:23:31, 1745364186, 0.1988, 200, OK
2025-05-03 00:23:32, 1745367786, 0.2195, 200, OK
2025-05-03 00:23:32, 1745371386, 0.2037, 200, OK
2025-05-03 00:23:32, 1745374986, 0.1765, 200, OK
2025-05-03 00:23:32, 1745378586, 0.1982, 200, OK
2025-05-03 00:23:32, 1745382186, 0.1832, 200, OK
2025-05-03 00:23:33, 1745385786, 0.2287, 200, OK
2025-05-03 00:23:33, 1745389386, 0.2098, 200, OK
2025-05-03 00:23:33, 1745392986, 0.2118, 200, OK
2025-05-03 00:23:33, 1745396586, 0.221, 200, OK
2025-05-03 00:23:34, 1745400186, 0.2398, 200, OK
2025-05-03 00:23:34, 1745403786, 0.249, 200, OK
2025-05-03 00:23:34, 1745407386, 0.211, 200, OK
2025-05-03 00:23:34, 1745410986, 0.3088, 200, OK
2025-05-03 00:23:35, 1745414586, 0.2355, 200, OK
2025-05-03 00:23:35, 1745418186, 0.2457, 200, OK
2025-05-03 00:23:35, 1745421786, 0.2178, 200, OK
2025-05-03 00:23:35, 1745425386, 0.2187, 200, OK
2025-05-03 00:23:35, 1745428986, 0.2133, 200, OK
2025-05-03 00:23:36, 1745432586, 0.2232, 200, OK
2025-05-03 00:23:36, 1745436186, 0.2296, 200, OK
2025-05-03 00:23:36, 1745439786, 0.2109, 200, OK
2025-05-03 00:23:36, 1745443386, 0.2102, 200, OK
2025-05-03 00:23:37, 1745446986, 0.2067, 200, OK
2025-05-03 00:23:37, 1745450586, 0.1933, 200, OK
2025-05-03 00:23:37, 1745454186, 0.1987, 200, OK
2025-05-03 00:23:37, 1745457786, 0.2181, 200, OK
2025-05-03 00:23:37, 1745461386, 0.2179, 200, OK
2025-05-03 00:23:38, 1745464986, 0.2206, 200, OK
2025-05-03 00:23:38, 1745468586, 0.255, 200, OK
2025-05-03 00:23:38, 1745472186, 0.2221, 200, OK
2025-05-03 00:23:38, 1745475786, 0.22, 200, OK
2025-05-03 00:23:39, 1745479386, 0.2398, 200, OK
2025-05-03 00:23:39, 1745482986, 0.2061, 200, OK
2025-05-03 00:23:39, 1745486586, 0.2078, 200, OK
2025-05-03 00:23:39, 1745490186, 0.2177, 200, OK
2025-05-03 00:23:39, 1745493786, 0.3179, 200, OK
2025-05-03 00:23:40, 1745497386, 0.2135, 200, OK
2025-05-03 00:23:40, 1745500986, 0.1989, 200, OK
2025-05-03 00:23:40, 1745504586, 0.2033, 200, OK
2025-05-03 00:23:40, 1745508186, 0.2145, 200, OK
2025-05-03 00:23:41, 1745511786, 0.2066, 200, OK
2025-05-03 00:23:41, 1745515386, 0.2105, 200, OK
2025-05-03 00:23:41, 1745518986, 0.2213, 200, OK
2025-05-03 00:23:41, 1745522586, 0.7531, 200, OK
2025-05-03 00:23:42, 1745526186, 0.5133, 200, OK
2025-05-03 00:23:42, 1745529786, 0.2113, 200, OK
2025-05-03 00:23:43, 1745533386, 0.218, 200, OK
2025-05-03 00:23:43, 1745536986, 0.1949, 200, OK
2025-05-03 00:23:43, 1745540586, 0.2311, 200, OK
2025-05-03 00:23:43, 1745544186, 0.1974, 200, OK
2025-05-03 00:23:44, 1745547786, 0.2289, 200, OK
2025-05-03 00:23:44, 1745551386, 0.1971, 200, OK
2025-05-03 00:23:44, 1745554986, 0.3059, 200, OK
2025-05-03 00:23:44, 1745558586, 0.3928, 200, OK
2025-05-03 00:23:45, 1745562186, 0.2216, 200, OK
2025-05-03 00:23:45, 1745565786, 0.2304, 200, OK
2025-05-03 00:23:45, 1745569386, 0.4426, 200, OK
2025-05-03 00:23:46, 1745572986, 0.2196, 200, OK
2025-05-03 00:24:46, 1745576586, 0.2936, 200, OK
2025-05-03 00:24:46, 1745580186, 0.2983, 200, OK
2025-05-03 00:24:46, 1745583786, 0.214, 200, OK
2025-05-03 00:24:47, 1745587386, 0.309, 200, OK
2025-05-03 00:24:47, 1745590986, 0.2777, 200, OK
2025-05-03 00:24:47, 1745594586, 0.2973, 200, OK
2025-05-03 00:24:48, 1745598186, 0.3094, 200, OK
2025-05-03 00:24:48, 1745601786, 0.3029, 200, OK
2025-05-03 00:24:48, 1745605386, 0.296, 200, OK
2025-05-03 00:24:48, 1745608986, 0.2163, 200, OK
2025-05-03 00:24:49, 1745612586, 0.3024, 200, OK
2025-05-03 00:24:49, 1745616186, 0.3034, 200, OK
2025-05-03 00:24:49, 1745619786, 0.4208, 200, OK
2025-05-03 00:24:50, 1745623386, 0.2155, 200, OK
2025-05-03 00:24:50, 1745626986, 0.4608, 200, OK
2025-05-03 00:24:50, 1745630586, 0.5873, 200, OK
2025-05-03 00:24:51, 1745634186, 0.2752, 200, OK
2025-05-03 00:24:51, 1745637786, 0.3043, 200, OK
2025-05-03 00:24:52, 1745641386, 0.3109, 200, OK
2025-05-03 00:24:52, 1745644986, 0.1997, 200, OK
2025-05-03 00:24:52, 1745648586, 0.3323, 200, OK
2025-05-03 00:24:52, 1745652186, 0.2018, 200, OK
2025-05-03 00:24:53, 1745655786, 0.6198, 200, OK
2025-05-03 00:24:53, 1745659386, 0.2002, 200, OK
2025-05-03 00:24:53, 1745662986, 0.3032, 200, OK
2025-05-03 00:24:54, 1745666586, 0.1917, 200, OK
2025-05-03 00:24:54, 1745670186, 0.2998, 200, OK
2025-05-03 00:24:54, 1745673786, 0.3084, 200, OK
2025-05-03 00:24:54, 1745677386, 0.2096, 200, OK
2025-05-03 00:24:55, 1745680986, 0.1968, 200, OK
2025-05-03 00:24:55, 1745684586, 0.2035, 200, OK
2025-05-03 00:24:55, 1745688186, 0.2178, 200, OK
2025-05-03 00:24:55, 1745691786, 0.2196, 200, OK
2025-05-03 00:24:56, 1745695386, 0.3057, 200, OK
2025-05-03 00:24:56, 1745698986, 0.2789, 200, OK
2025-05-03 00:24:56, 1745702586, 0.2483, 200, OK
2025-05-03 00:24:56, 1745706186, 0.256, 200, OK
2025-05-03 00:24:57, 1745709786, 0.2808, 200, OK
2025-05-03 00:24:57, 1745713386, 0.2792, 200, OK
2025-05-03 00:24:57, 1745716986, 0.1945, 200, OK
2025-05-03 00:24:57, 1745720586, 0.1788, 200, OK
2025-05-03 00:24:58, 1745724186, 0.1976, 200, OK
2025-05-03 00:24:58, 1745727786, 0.2603, 200, OK
2025-05-03 00:24:58, 1745731386, 0.2839, 200, OK
2025-05-03 00:24:58, 1745734986, 0.2161, 200, OK
2025-05-03 00:24:59, 1745738586, 0.215, 200, OK
2025-05-03 00:24:59, 1745742186, 0.1835, 200, OK
2025-05-03 00:24:59, 1745745786, 0.3013, 200, OK
2025-05-03 00:24:59, 1745749386, 0.4632, 200, OK
2025-05-03 00:25:00, 1745752986, 1.2354, 200, OK
2025-05-03 00:25:07, 1745756586, 1.2368, 200, OK
2025-05-03 00:25:08, 1745760186, 0.2722, 200, OK
2025-05-03 00:25:09, 1745763786, 1.4399, 200, OK
2025-05-03 00:25:10, 1745767386, 1.2933, 200, OK
2025-05-03 00:25:11, 1745770986, 0.2523, 200, OK
2025-05-03 00:25:11, 1745774586, 0.3255, 200, OK
2025-05-03 00:25:12, 1745778186, 0.213, 200, OK
2025-05-03 00:25:12, 1745781786, 0.2147, 200, OK
2025-05-03 00:25:12, 1745785386, 0.2368, 200, OK
2025-05-03 00:25:12, 1745788986, 0.2098, 200, OK
2025-05-03 00:25:13, 1745792586, 1.3462, 200, OK
2025-05-03 00:25:14, 1745796186, 0.4661, 200, OK
2025-05-03 00:25:15, 1745799786, 0.2934, 200, OK
2025-05-03 00:25:15, 1745803386, 0.277, 200, OK
2025-05-03 00:25:15, 1745806986, 0.2833, 200, OK
2025-05-03 00:25:15, 1745810586, 0.278, 200, OK
2025-05-03 00:25:16, 1745814186, 0.2158, 200, OK
2025-05-03 00:25:16, 1745817786, 0.2729, 200, OK
2025-05-03 00:25:16, 1745821386, 0.2028, 200, OK
2025-05-03 00:25:16, 1745824986, 0.2958, 200, OK
2025-05-03 00:25:17, 1745828586, 0.2935, 200, OK
2025-05-03 00:25:17, 1745832186, 0.3283, 200, OK
2025-05-03 00:25:17, 1745835786, 0.6156, 200, OK
2025-05-03 00:25:18, 1745839386, 0.2994, 200, OK
2025-05-03 00:25:18, 1745842986, 0.2842, 200, OK
2025-05-03 00:25:18, 1745846586, 0.2963, 200, OK
2025-05-03 00:25:19, 1745850186, 0.2939, 200, OK
2025-05-03 00:25:19, 1745853786, 0.2808, 200, OK
2025-05-03 00:25:19, 1745857386, 0.6705, 200, OK
2025-05-03 00:25:20, 1745860986, 0.2794, 200, OK
2025-05-03 00:25:20, 1745864586, 0.3001, 200, OK
2025-05-03 00:25:21, 1745868186, 0.2803, 200, OK
2025-05-03 00:25:21, 1745871786, 0.2944, 200, OK
2025-05-03 00:25:21, 1745875386, 0.1984, 200, OK
2025-05-03 00:25:21, 1745878986, 0.2936, 200, OK
2025-05-03 00:25:22, 1745882586, 0.2925, 200, OK
2025-05-03 00:25:22, 1745886186, 0.2754, 200, OK
2025-05-03 00:25:22, 1745889786, 0.3129, 200, OK
2025-05-03 00:25:23, 1745893386, 0.2939, 200, OK
2025-05-03 00:25:23, 1745896986, 0.2843, 200, OK
2025-05-03 00:25:23, 1745900586, 0.3028, 200, OK
2025-05-03 00:25:23, 1745904186, 0.2916, 200, OK
2025-05-03 00:25:24, 1745907786, 0.2846, 200, OK
2025-05-03 00:25:24, 1745911386, 0.2228, 200, OK
2025-05-03 00:25:24, 1745914986, 0.5086, 200, OK
2025-05-03 00:25:25, 1745918586, 0.309, 200, OK
2025-05-03 00:25:25, 1745922186, 0.2472, 200, OK
2025-05-03 00:25:25, 1745925786, 0.2839, 200, OK
2025-05-03 00:25:26, 1745929386, 0.2084, 200, OK
2025-05-03 00:25:26, 1745932986, 0.2896, 200, OK
2025-05-03 00:25:26, 1745936586, 0.1984, 200, OK
2025-05-03 00:25:26, 1745940186, 0.2825, 200, OK
2025-05-03 00:25:27, 1745943786, 0.2904, 200, OK
2025-05-03 00:25:27, 1745947386, 0.2806, 200, OK
2025-05-03 00:25:27, 1745950986, 0.1767, 200, OK
2025-05-03 00:25:27, 1745954586, 1.0834, 200, OK
2025-05-03 00:25:28, 1745958186, 0.3029, 200, OK
2025-05-03 00:25:29, 1745961786, 0.3074, 200, OK
2025-05-03 00:25:29, 1745965386, 0.2167, 200, OK
2025-05-03 00:25:29, 1745968986, 0.5944, 200, OK
2025-05-03 00:25:30, 1745972586, 0.3106, 200, OK
2025-05-03 00:25:30, 1745976186, 0.2941, 200, OK
2025-05-03 00:25:30, 1745979786, 0.2856, 200, OK
2025-05-03 00:25:31, 1745983386, 0.2834, 200, OK
2025-05-03 00:25:31, 1745986986, 0.2907, 200, OK
2025-05-03 00:25:31, 1745990586, 0.178, 200, OK
2025-05-03 00:25:32, 1745994186, 0.2755, 200, OK
2025-05-03 00:25:32, 1745997786, 0.2033, 200, OK
2025-05-03 00:25:32, 1746001386, 0.2061, 200, OK
2025-05-03 00:25:32, 1746004986, 0.2872, 200, OK
2025-05-03 00:25:32, 1746008586, 0.214, 200, OK
2025-05-03 00:25:33, 1746012186, 0.2801, 200, OK
2025-05-03 00:25:33, 1746015786, 0.2316, 200, OK
2025-05-03 00:25:33, 1746019386, 0.2299, 200, OK
2025-05-03 00:25:33, 1746022986, 0.2732, 200, OK
2025-05-03 00:25:34, 1746026586, 0.2892, 200, OK
2025-05-03 00:25:34, 1746030186, 0.1763, 200, OK
2025-05-03 00:25:34, 1746033786, 0.3605, 200, OK
2025-05-03 00:25:35, 1746037386, 0.2311, 200, OK
2025-05-03 00:25:35, 1746040986, 0.3077, 200, OK
2025-05-03 00:25:35, 1746044586, 0.2827, 200, OK
2025-05-03 00:25:35, 1746048186, 0.197, 200, OK
2025-05-03 00:25:36, 1746051786, 0.2829, 200, OK
2025-05-03 00:25:36, 1746055386, 0.1914, 200, OK
2025-05-03 00:25:36, 1746058986, 0.2899, 200, OK
2025-05-03 00:25:36, 1746062586, 0.2901, 200, OK
2025-05-03 00:25:37, 1746066186, 0.1829, 200, OK
2025-05-03 00:25:37, 1746069786, 0.3047, 200, OK
2025-05-03 00:25:37, 1746073386, 0.2927, 200, OK
2025-05-03 00:25:37, 1746076986, 0.2988, 200, OK
2025-05-03 00:25:38, 1746080586, 0.2999, 200, OK
2025-05-03 00:25:38, 1746084186, 0.2951, 200, OK
2025-05-03 00:25:38, 1746087786, 0.2833, 200, OK
2025-05-03 00:25:39, 1746091386, 0.2936, 200, OK
2025-05-03 00:25:39, 1746094986, 0.2386, 200, OK
2025-05-03 00:25:39, 1746098586, 0.2832, 200, OK
2025-05-03 00:25:39, 1746102186, 0.3817, 200, OK
2025-05-03 00:25:40, 1746105786, 0.3, 200, OK
2025-05-03 00:25:40, 1746109386, 0.2833, 200, OK
2025-05-03 00:25:40, 1746112986, 0.3161, 200, OK
2025-05-03 00:26:41, 1746116586, 0.3029, 200, OK
2025-05-03 00:26:41, 1746120186, 0.2912, 200, OK
2025-05-03 00:26:41, 1746123786, 0.2873, 200, OK
2025-05-03 00:26:42, 1746127386, 0.3407, 200, OK
2025-05-03 00:26:42, 1746130986, 0.2875, 200, OK
2025-05-03 00:26:42, 1746134586, 0.2965, 200, OK
2025-05-03 00:26:43, 1746138186, 0.3115, 200, OK
2025-05-03 00:26:43, 1746141786, 0.2828, 200, OK
2025-05-03 00:26:43, 1746145386, 0.3118, 200, OK
2025-05-03 00:26:43, 1746148986, 0.2888, 200, OK
2025-05-03 00:26:44, 1746152586, 0.2663, 200, OK
2025-05-03 00:26:44, 1746156186, 0.4906, 200, OK
2025-05-03 00:26:45, 1746159786, 0.2598, 200, OK
2025-05-03 00:26:45, 1746163386, 0.2654, 200, OK
2025-05-03 00:26:45, 1746166986, 0.2949, 200, OK
2025-05-03 00:26:45, 1746170586, 0.2873, 200, OK
2025-05-03 00:26:46, 1746174186, 0.3112, 200, OK
2025-05-03 00:26:46, 1746177786, 0.2342, 200, OK
2025-05-03 00:26:46, 1746181386, 0.1948, 200, OK
2025-05-03 00:26:46, 1746184986, 0.2822, 200, OK
2025-05-03 00:26:47, 1746188586, 0.3041, 200, OK
2025-05-03 00:26:47, 1746192186, 0.216, 200, OK
2025-05-03 00:26:47, 1746195786, 0.2903, 200, OK
2025-05-03 00:26:47, 1746199386, 0.2023, 200, OK
2025-05-03 00:26:48, 1746202986, 0.2756, 200, OK
2025-05-03 00:26:48, 1746206586, 0.3063, 200, OK
2025-05-03 00:26:48, 1746210186, 0.3126, 200, OK
2025-05-03 00:26:49, 1746213786, 0.2399, 200, OK
2025-05-03 00:26:49, 1746217386, 0.2684, 200, OK
2025-05-03 00:26:49, 1746220986, 0.2742, 200, OK
2025-05-03 00:26:49, 1746224586, 0.3229, 200, OK
2025-05-03 00:26:50, 1746228186, 0.2806, 200, OK
2025-05-03 00:26:50, 1746231786, 0.3092, 200, OK
2025-05-03 00:26:50, 1746235386, 0.2792, 200, OK
2025-05-03 00:26:51, 1746238986, 0.2172, 200, OK
2025-05-03 00:26:51, 1746242586, 0.3194, 200, OK
2025-05-03 00:32:46, 1745037166, 0.6738, 200, OK
2025-05-03 00:32:46, 1745040766, 0.7799, 200, OK
2025-05-03 00:32:47, 1745044366, 0.5968, 200, OK
2025-05-03 00:32:48, 1745047966, 0.3372, 200, OK
2025-05-03 00:32:48, 1745051566, 0.3677, 200, OK
2025-05-03 00:32:48, 1745055166, 0.3444, 200, OK
2025-05-03 00:32:49, 1745058766, 0.5463, 200, OK
2025-05-03 00:32:49, 1745062366, 0.5062, 200, OK
2025-05-03 00:32:50, 1745065966, 0.3323, 200, OK
2025-05-03 00:32:50, 1745069566, 0.3171, 200, OK
2025-05-03 00:32:51, 1745073166, 0.3284, 200, OK
2025-05-03 00:32:51, 1745076766, 0.203, 200, OK
2025-05-03 00:32:51, 1745080366, 0.2859, 200, OK
2025-05-03 00:32:51, 1745083966, 0.3176, 200, OK
2025-05-03 00:32:52, 1745087566, 0.3082, 200, OK
2025-05-03 00:32:52, 1745091166, 0.2816, 200, OK
2025-05-03 00:32:52, 1745094766, 0.3635, 200, OK
2025-05-03 00:32:53, 1745098366, 0.2922, 200, OK
2025-05-03 00:32:53, 1745101966, 0.2152, 200, OK
2025-05-03 00:32:53, 1745105566, 0.2945, 200, OK
2025-05-03 00:32:53, 1745109166, 0.4256, 200, OK
2025-05-03 00:32:54, 1745112766, 0.2079, 200, OK
2025-05-03 00:32:54, 1745116366, 0.4112, 200, OK
2025-05-03 00:32:54, 1745119966, 0.2904, 200, OK
2025-05-03 00:32:55, 1745123566, 0.2798, 200, OK
2025-05-03 00:32:55, 1745127166, 0.2337, 200, OK
2025-05-03 00:32:55, 1745130766, 0.2155, 200, OK
2025-05-03 00:32:56, 1745134366, 0.3145, 200, OK
2025-05-03 00:32:56, 1745137966, 0.2046, 200, OK
2025-05-03 00:32:56, 1745141566, 0.2206, 200, OK
2025-05-03 00:32:56, 1745145166, 0.2742, 200, OK
2025-05-03 00:32:57, 1745148766, 0.2633, 200, OK
2025-05-03 00:32:57, 1745152366, 0.32, 200, OK
2025-05-03 00:32:57, 1745155966, 0.2142, 200, OK
2025-05-03 00:32:57, 1745159566, 0.2308, 200, OK
2025-05-03 00:32:58, 1745163166, 0.2045, 200, OK
2025-05-03 00:32:58, 1745166766, 0.2903, 200, OK
2025-05-03 00:32:58, 1745170366, 0.2069, 200, OK
2025-05-03 00:32:58, 1745173966, 0.2038, 200, OK
2025-05-03 00:32:58, 1745177566, 0.3364, 200, OK
2025-05-03 00:32:59, 1745181166, 0.2238, 200, OK
2025-05-03 00:32:59, 1745184766, 0.2127, 200, OK
2025-05-03 00:32:59, 1745188366, 0.4105, 200, OK
2025-05-03 00:33:00, 1745191966, 0.323, 200, OK
2025-05-03 00:33:00, 1745195566, 0.294, 200, OK
2025-05-03 00:33:00, 1745199166, 0.1908, 200, OK
2025-05-03 00:33:00, 1745202766, 0.2003, 200, OK
2025-05-03 00:33:01, 1745206366, 0.2767, 200, OK
2025-05-03 00:33:01, 1745209966, 0.315, 200, OK
2025-05-03 00:33:01, 1745213566, 0.3026, 200, OK
2025-05-03 00:33:02, 1745217166, 0.2243, 200, OK
2025-05-03 00:33:02, 1745220766, 0.2431, 200, OK
2025-05-03 00:33:02, 1745224366, 0.2139, 200, OK
2025-05-03 00:33:02, 1745227966, 0.2826, 200, OK
2025-05-03 00:33:03, 1745231566, 0.2082, 200, OK
2025-05-03 00:33:03, 1745235166, 0.3077, 200, OK
2025-05-03 00:33:03, 1745238766, 0.2009, 200, OK
2025-05-03 00:33:03, 1745242366, 0.1879, 200, OK
2025-05-03 00:33:03, 1745245966, 0.2309, 200, OK
2025-05-03 00:33:04, 1745249566, 0.1975, 200, OK
2025-05-03 00:33:04, 1745253166, 0.2259, 200, OK
2025-05-03 00:33:04, 1745256766, 0.3635, 200, OK
2025-05-03 00:33:05, 1745260366, 0.2136, 200, OK
2025-05-03 00:33:05, 1745263966, 0.2248, 200, OK
2025-05-03 00:33:05, 1745267566, 0.2832, 200, OK
2025-05-03 00:33:05, 1745271166, 0.2025, 200, OK
2025-05-03 00:33:05, 1745274766, 0.199, 200, OK
2025-05-03 00:33:06, 1745278366, 0.2222, 200, OK
2025-05-03 00:33:06, 1745281966, 0.631, 200, OK
2025-05-03 00:33:06, 1745285566, 0.2178, 200, OK
2025-05-03 00:33:07, 1745289166, 0.3018, 200, OK
2025-05-03 00:33:07, 1745292766, 0.3379, 200, OK
2025-05-03 00:33:07, 1745296366, 0.3, 200, OK
2025-05-03 00:33:08, 1745299966, 0.3063, 200, OK
2025-05-03 00:33:08, 1745303566, 0.2029, 200, OK
2025-05-03 00:33:08, 1745307166, 0.2231, 200, OK
2025-05-03 00:33:08, 1745310766, 0.2185, 200, OK
2025-05-03 00:33:09, 1745314366, 0.2151, 200, OK
2025-05-03 00:33:09, 1745317966, 0.2193, 200, OK
2025-05-03 00:33:09, 1745321566, 0.2162, 200, OK
2025-05-03 00:33:09, 1745325166, 0.2234, 200, OK
2025-05-03 00:33:09, 1745328766, 0.4195, 200, OK
2025-05-03 00:33:10, 1745332366, 0.2124, 200, OK
2025-05-03 00:33:10, 1745335966, 0.2012, 200, OK
2025-05-03 00:33:10, 1745339566, 0.2071, 200, OK
2025-05-03 00:33:11, 1745343166, 0.2283, 200, OK
2025-05-03 00:33:11, 1745346766, 0.2908, 200, OK
2025-05-03 00:33:11, 1745350366, 0.3076, 200, OK
2025-05-03 00:33:11, 1745353966, 0.222, 200, OK
2025-05-03 00:33:12, 1745357566, 0.2331, 200, OK
2025-05-03 00:33:12, 1745361166, 0.2267, 200, OK
2025-05-03 00:33:12, 1745364766, 0.217, 200, OK
2025-05-03 00:33:12, 1745368366, 0.1925, 200, OK
2025-05-03 00:33:12, 1745371966, 0.3379, 200, OK
2025-05-03 00:33:13, 1745375566, 0.2131, 200, OK
2025-05-03 00:33:13, 1745379166, 0.1986, 200, OK
2025-05-03 00:33:13, 1745382766, 0.2075, 200, OK
2025-05-03 00:33:13, 1745386366, 0.1976, 200, OK
2025-05-03 00:33:14, 1745389966, 0.2174, 200, OK
2025-05-03 00:33:14, 1745393566, 0.2185, 200, OK
2025-05-03 00:33:14, 1745397166, 0.4083, 200, OK
2025-05-03 00:33:14, 1745400766, 0.1851, 200, OK
2025-05-03 00:33:15, 1745404366, 0.2826, 200, OK
2025-05-03 00:33:15, 1745407966, 0.2242, 200, OK
2025-05-03 00:33:15, 1745411566, 0.2313, 200, OK
2025-05-03 00:33:15, 1745415166, 0.2139, 200, OK
2025-05-03 00:33:16, 1745418766, 0.2185, 200, OK
2025-05-03 00:33:16, 1745422366, 0.2091, 200, OK
2025-05-03 00:33:16, 1745425966, 0.222, 200, OK
2025-05-03 00:33:16, 1745429566, 0.2431, 200, OK
2025-05-03 00:33:17, 1745433166, 0.2007, 200, OK
2025-05-03 00:33:17, 1745436766, 0.5003, 200, OK
2025-05-03 00:33:17, 1745440366, 0.4491, 200, OK
2025-05-03 00:33:18, 1745443966, 0.2954, 200, OK
